10000
151.82335851231093 558.7649418094913
771.5982258069401 503.4322393391993
30.91630675610896 876.7280553838788
119.00997854631291 850.1708062448371
348.89398342230095 914.7438912807801
697.6429319730332 232.55310169678305
538.7504729582226 133.57670809700045
182.98510649728175 472.0298794988113
216.642559986015 740.9382509335775
808.3330460668714 278.99049246451415
548.2339034864335 657.0898652250628
216.4846786830605 765.5225666772327
772.0747305060606 657.0341646818226
259.67091997423006 800.5975160105814
64.73643343550576 427.4659948220773
181.84552733410843 51.060920958563585
675.7667259218821 869.8813798686787
181.02426166949945 803.108936652229
35.94595810323006 566.4551390387744
724.8876729925713 797.991180555468
308.6931533664875 314.09749303298975
589.2742582524768 429.81897024492406
14.340900113551697 558.7282451371372
141.33527441828912 856.1227633789031
822.9748630381124 857.4844075731834
73.96230203662041 13.235866965972896
800.0424358548659 106.22741470469681
72.28986803355919 979.5443657192468
724.4929235183002 116.54028418482727
356.72954125323906 433.9138337536896
800.8275554916198 889.983732280465
633.9103707236604 358.21509186847584
482.14534443948224 800.3311975553839
456.99499921290203 359.6082264088353
655.2415216086052 896.8472246882094
592.9776922192798 784.7001483239306
389.6110586447409 450.63473766949625
450.36034138755673 806.7410389897731
721.1285009967928 577.5255700865106
529.1347103333147 733.2287271301205
550.5672654877397 722.6402452935398
500.8859974761232 25.889809565870184
412.8288831255417 992.8397854116456
233.39434516290757 898.8529392428259
889.4129088143551 731.5990124299645
881.7343091128247 119.39856988259186
790.0684246174602 823.4033296508466
24.354174282790222 213.87907827432463
303.3819943907333 759.284039943265
959.9834160591827 568.6424836231482
742.753140510212 9.492105798413514
250.28831443282996 328.7203845972754
454.18558071148607 276.87948350583497
369.97808119175977 604.1328866639269
800.4786426898926 764.8520413993915
325.3659591255988 861.824083900873
74.75326502432097 39.335565683850476
27.64836599837526 886.3798450601772
510.4230088572916 647.4183934421806
405.2673255315991 662.3714949873441
312.59291200417226 948.0228042669463
520.4738609629132 792.9821358854614
93.07904782715299 969.4045080421814
637.294116792543 974.0142900485016
801.6263231957041 199.64001968622304
636.2703755368102 704.5601572721528
73.57687626592589 36.643313155930755
80.03923521567158 938.8360069780354
459.8346926843785 365.81330189694813
282.30855630714905 486.4703882918323
287.7054491179841 588.3281858107688
117.43756486731895 924.0836352597448
837.6714890440157 743.6147419903116
558.7368100456093 20.622309830375123
886.3695038866385 399.3269589403662
839.0464970193971 554.311233874582
271.0184032031866 855.3048006499649
179.44245257508712 589.6941743922392
427.3063984885186 112.69836370862548
